timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
121,12,952,0.451851851374,0.999999998214,0.644642855992,1,1,7,2,4.59138655462,10,0,0,0,0,1,0,1500,1500,1500,0,1,0,0,0,0,0,0,0.0200043321448,0.0200004535789,0.020002700958,0.0200000643785,0.91999244894,0.424455965182,0.164138504864,0.0388655462185,0.0063025210084,0.860465116279,0.139534883721,0.354099099099,0.05,1,-0.190013227513,-0.5,-0.05,0.577272727273,-0.131818181818,0.0772727272727,0.131818181818,6.6631326959908
329,9,144,0.559440555528,0.999999991304,0.547826082193,5,5,8,0,5.70833333333,10,0,0,0,0,0,0,732,1200,967,0,0,0,1,0,0,0,0,0.0200005288622,0.13824465948,0.0200279796902,0.801726760206,0.020000071762,0.9375,0.420833333333,0.0277777777778,0.00694444444444,0.8,0.2,0.420833333333,0.0833333333333,0.6,-0.5,-0.5,-0.5,1,0.0833333333333,0.5,0.0833333333333,7.97246601597457
695,12,1088,0.350624399279,0.999999998466,0.481595091286,8,6,20,1,4.38143382353,8,0,0,0,0,1,0,1500,3500,2550,0,1,0,0,0,0,0,0,0.0252885093165,0.0254293014714,0.0250976832769,0.128555903614,0.795628602321,0.435203097768,0.175944510035,0.0404411764706,0.0101102941176,0.8,0.2,0.372215663125,0.1,1,-0.19816017316,-0.5,-0.025,0,0,0.5,0,8.57546209954021
196,12,857,0.523989898328,0.999999998325,0.60971524186,56,5,16,0,4.78879813302,10,0,0,0,0,0,0,2000,17700,8033.33333333,0,0,0,1,0,0,0,0,0.165354279273,0.0200475268144,0.559681590246,0.234916178875,0.0200004247908,0.404850948509,0.0483462675536,0.022170361727,0.0186697782964,0.542857142857,0.457142857143,0.530861244019,0.136363636364,1,-0.326041666667,-0.5,-0.2,0,0,0.5,0,7.9373746961633
594,9,443,0.390300230045,0.999999995951,0.497975706486,14,3,10,0,4.49887133183,8,0,0,0,1,0,0,6200,6200,6200,0,0,0,0,1,0,0,0,0.451503057016,0.0250201366966,0.0250789269041,0.0251143120161,0.473283567367,0.490989729225,0.107679738562,0.0180586907449,0.00677200902935,0.727272727273,0.272727272727,0.365922619048,0.1,0.5,-0.27037037037,-0.5,-0.155555555556,0,0,0.5,0,7.43838353004431
352,8,335,0.63554216676,0.999999994845,0.835051542087,5,3,0,1,4.62686567164,9,0,0,0,0,0,1,848,1100,932,0,1,0,0,0,0,0,0,0.0222227381639,0.0222227527572,0.911108900206,0.0222225794439,0.0222230294285,0.438677313677,0.0927518427518,0.0388059701493,0.0149253731343,0.722222222222,0.277777777778,0.321678321678,0.1,1,-0.12,-0.2,-0.05,0.5,0.136363636364,0,0.136363636364,6.59441345974978
497,9,244,0.590517238834,0.999999993151,0.678082187136,6,2,1,0,4.86885245902,10,1,0,0,0,0,0,659,659,659,0,0,0,1,0,0,0,0,0.501554285626,0.0200744007645,0.020151174097,0.020044750008,0.438175389505,0.334338280767,0.206168831169,0.0368852459016,0,1,0,0.320707070707,0.136363636364,0.5,0,0,0,0.5,0.5,0,0.5,7.49554194388426
392,13,1020,0.410433070462,0.999999998185,0.611615243899,10,0,1,0,4.62549019608,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0293506488581,0.0289768212159,0.751134483181,0.161964598122,0.0285734486231,0.520168820712,0.167273616078,0.0441176470588,0.00882352941176,0.833333333333,0.166666666667,0.356982683983,0.0625,0.8,-0.215895061728,-0.4,-0.125,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,7.60090245954208
441,9,491,0.555327867714,0.999999996441,0.779359427831,6,0,1,0,4.51527494908,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0250321140723,0.46975377837,0.0250026383011,0.455209390161,0.0250020790962,0.504278950216,0.202877435065,0.0488798370672,0.0081466395112,0.857142857143,0.142857142857,0.332933802309,0.05,0.9,-0.170833333333,-0.25,-0.05,0,0,0.5,0,7.00306545878646
477,9,1647,0.351488283501,0.999999998932,0.506410255869,34,10,21,0,4.33879781421,7,0,0,0,0,1,0,564,2500,1854.66666667,0,0,1,0,0,0,0,0,0.0286450907874,0.0285973268738,0.173222297614,0.028571733671,0.740963551054,0.564009720438,0.331205183705,0.0819672131148,0.0151791135398,0.84375,0.15625,0.496091069424,0.0333333333333,1,-0.211611111111,-0.5,-0.1,0.75,0.8,0.25,0.8,8.66561319653451
391,9,275,0.603846151524,0.999999993671,0.740506324427,6,5,1,0,4.54909090909,7,0,0,0,0,1,0,1600,6300,3533.33333333,0,0,0,0,1,0,0,0,0.0286436190758,0.0286261420849,0.0285773637896,0.0285720372445,0.885580837805,0.36078892372,0.0901515151515,0.0545454545455,0.0218181818182,0.714285714286,0.285714285714,0.289848484848,0.1,0.5,-0.226388888889,-0.5,-0.1,0,0,0.5,0,6.90775527898214
59,10,531,0.458089667723,0.999999996732,0.611111109114,8,4,1,1,4.60640301318,6,0,0,0,0,1,0,2100,6700,4400,1,0,0,0,0,0,0,0,0.0333522198818,0.0333371679726,0.205437240008,0.0333352515611,0.694538120577,0.417138681424,0.159191403834,0.075329566855,0.0112994350282,0.869565217391,0.130434782609,0.292393127706,0.0625,0.8,-0.219444444444,-0.3,-0.1,0.277272727273,0.0681818181818,0.222727272727,0.0681818181818,7.82404601085629
153,12,587,0.481099655531,0.999999997024,0.666666664683,4,3,1,2,4.75638841567,6,0,0,0,0,0,1,1100,18200,6833.33333333,0,0,0,0,1,0,0,0,0.0333344382296,0.532601369114,0.366913196408,0.0333335659079,0.0338174303399,0.3875,-0.019880952381,0.015332197615,0.0170357751278,0.473684210526,0.526315789474,0.292063492063,0.1,0.5,-0.3225,-1,-0.1,0.6,0.2,0.1,0.2,7.00306545878646
82,7,750,0.491620111045,0.999999997877,0.613588109101,8,0,1,0,4.80933333333,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0285722879752,0.0285721160297,0.742614243002,0.0285718394626,0.171669513531,0.395829777219,0.00820906973685,0.0293333333333,0.0293333333333,0.5,0.5,0.258822805982,0.05,0.7,-0.181400543901,-0.6,-0.05,0,0,0.5,0,7.00306545878646
173,9,560,0.48381294877,0.99999999705,0.637168139713,17,4,6,0,4.43392857143,10,0,0,0,0,1,0,1300,6300,2850,0,0,0,0,0,1,0,1,0.0200047317827,0.0200004202841,0.120654576069,0.0200000954654,0.819340176398,0.50572968698,0.194521103896,0.0678571428571,0.0142857142857,0.826086956522,0.173913043478,0.357057416268,0.05,1,-0.309375,-0.4,-0.125,0.5,0.5,0,0.5,7.49554194388426
331,14,244,0.688888885827,0.999999994118,0.752941172042,20,3,16,1,4.86885245902,5,0,0,1,0,0,0,2100,2400,2250,0,1,0,0,0,0,0,0,0.839982239589,0.0400012953611,0.0400054197318,0.0400048035581,0.04000624176,0.645454545455,0.340909090909,0.0286885245902,0.00819672131148,0.777777777778,0.222222222222,0.592857142857,0.2,0.85,-0.3,-0.4,-0.2,1,0,0.5,0,8.1886891244442
365,13,307,0.576791806905,0.999999994872,0.712820509165,20,3,10,2,4.4006514658,6,0,0,0,0,0,0,692,54600,21830.6666667,0,0,1,0,0,0,0,0,0.255414555255,0.0333816568282,0.0334103274356,0.64414645522,0.0336470052609,0.761922252831,-0.22541322314,0.0228013029316,0.0781758957655,0.225806451613,0.774193548387,0.476623376623,0.136363636364,1,-0.454166666667,-0.6,-0.0833333333333,0,0,0.5,0,6.7093043402583
661,10,342,0.589820357516,0.999999994975,0.788944719654,7,5,1,0,4.84210526316,7,0,0,1,0,0,0,175,4200,1438.25,1,0,0,0,0,0,0,0,0.88571309547,0.0285717840116,0.0285719112653,0.028571632784,0.0285715764691,0.343636363636,0.198914141414,0.0555555555556,0.00584795321637,0.904761904762,0.0952380952381,0.338636363636,0.1,0.5,-0.133333333333,-0.166666666667,-0.1,0.7,-0.4,0.2,0.4,6.89060912014717
333,10,889,0.415783273951,0.999999998339,0.506644517431,5,3,20,0,4.64341957255,8,0,1,0,0,0,0,1000,2000,1366.66666667,0,0,0,0,0,0,1,1,0.0250106828251,0.0254044661468,0.0250648979526,0.899519707464,0.0250002456119,0.415102782208,0.140412900939,0.0281214848144,0.0146231721035,0.657894736842,0.342105263158,0.386363636364,0.1,1,-0.140811965812,-0.5,-0.05,0,0,0.5,0,6.59578051396131
671,10,192,0.599999996667,0.999999990385,0.759615377311,4,3,1,0,4.26041666667,6,0,0,0,0,1,0,2300,5700,4000,0,0,0,0,1,0,0,0,0.0333816175157,0.033333944721,0.0333729793602,0.033333428728,0.866578029675,0.439483065954,0.205570409982,0.0416666666667,0.00520833333333,0.888888888889,0.111111111111,0.457670454545,0.136363636364,1,-0.166666666667,-0.166666666667,-0.166666666667,0,0,0.5,0,6.90775527898214
139,9,761,0.38504936476,0.999999997653,0.509389670166,18,6,12,0,4.66228646518,10,0,0,1,0,0,0,20000,20000,20000,0,0,0,0,1,0,0,0,0.656103736004,0.123045405083,0.0200109162481,0.0200709458142,0.180768996851,0.394424603175,0.323243145743,0.0525624178712,0.00788436268068,0.869565217391,0.130434782609,0.510489718615,0.0333333333333,1,-0.179166666667,-0.3,-0.1,0.5,0.5,0,0.5,8.57546209954021
71,10,392,0.603674539098,0.999999995935,0.747967476634,11,4,1,2,4.89285714286,7,0,1,0,0,0,0,23200,42000,29466.6666667,0,0,1,0,0,0,0,0,0.0285769808879,0.743878562883,0.0285743249383,0.0286332037403,0.170336927551,0.546389490139,0.152946127946,0.0484693877551,0.015306122449,0.76,0.24,0.405582137161,0.1,0.85,-0.366666666667,-0.6,-0.1,0,0,0.5,0,7.09007683577609
651,11,286,0.563380279706,0.999999994012,0.688622750368,7,5,1,0,4.44055944056,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0287824784889,0.458358924146,0.0286694966531,0.0285731642154,0.455615936496,0.493097120271,0.205830039526,0.048951048951,0.00699300699301,0.875,0.125,0.382792207792,0.136363636364,0.6,-0.3125,-0.5,-0.125,0,0,0.5,0,7.54960916515453
276,11,225,0.495495493264,0.999999993151,0.554794516748,6,3,2,0,4.66666666667,6,0,0,0,0,1,0,1,3200,1600.5,1,0,0,0,0,0,0,0,0.0333636092621,0.0333480232444,0.367323773243,0.0333387798184,0.532625814432,0.420295390884,0.204812834225,0.0666666666667,0.00444444444444,0.9375,0.0625,0.238787878788,0.136363636364,0.6,-0.1,-0.1,-0.1,0.75,0.568181818182,0.25,0.568181818182,7.74066440191724
344,8,312,0.566343040238,0.999999994118,0.747058819135,3,2,2,0,4.52564102564,8,0,0,0,1,0,0,30600,30600,30600,0,0,1,0,0,0,0,0,0.89989668077,0.0250018679762,0.0250201210137,0.0250410849906,0.0250402452493,0.455871212121,0.21071969697,0.0448717948718,0.00961538461538,0.823529411765,0.176470588235,0.378528138528,0.0333333333333,1,-0.308333333333,-0.4,-0.125,0,0,0.5,0,8.21608809863232
412,13,111,0.768518511403,0.999999984375,0.953124985107,5,4,0,1,4.27927927928,10,0,0,0,0,0,0,1100,6700,3900,0,0,0,0,1,0,0,0,0.220367348317,0.0201320555147,0.0200003279828,0.719499742671,0.0200005255144,0.658926931654,0.302715466352,0.0720720720721,0.00900900900901,0.888888888889,0.111111111111,0.447483766234,0.136363636364,1,-0.25,-0.25,-0.25,0,0,0.5,0,7.78322401633604
224,10,266,0.650793648211,0.999999994012,0.736526941697,15,3,11,1,5.22180451128,8,0,0,0,0,0,0,74100,208300,141200,0,0,0,1,0,0,0,0,0.0250041835233,0.149970818639,0.0250511329624,0.526632898749,0.273340966126,0.490158730159,-0.0756746031746,0.0225563909774,0.0225563909774,0.5,0.5,0.340952380952,0.1,0.5,-0.503472222222,-1,-0.1875,0.3,0.25,0.2,0.25,8.79482492801452
143,11,838,0.502427183856,0.999999998168,0.650183148992,16,3,12,1,4.96062052506,9,0,0,0,0,0,1,1900,17200,9550,1,0,0,0,0,0,0,0,0.0222232266526,0.0222356416199,0.378069354137,0.55524781929,0.0222239583004,0.50966335252,0.249343711844,0.0608591885442,0.0238663484487,0.718309859155,0.281690140845,0.526470588235,0.0333333333333,1,-0.196527777778,-0.4,-0.1,0,0,0.5,0,7.17011954344963
685,9,724,0.411267605055,0.999999997494,0.586466163944,31,2,11,0,4.28038674033,10,0,0,0,0,1,0,5500,5500,5500,0,0,0,0,1,0,0,0,0.0203963794175,0.0200276511496,0.0200578337777,0.223124281897,0.716393853758,0.461618362805,0.31054509991,0.060773480663,0.00828729281768,0.88,0.12,0.474152646596,0.0625,1,-0.155092592593,-0.2,-0.05,0.6,0.2,0.1,0.2,7.82404601085629
212,12,461,0.557986869676,0.999999996564,0.731958760371,1,1,1,0,4.93275488069,8,0,0,0,0,0,1,7700,7700,7700,0,1,0,0,0,0,0,0,0.025002301422,0.0250024774794,0.899369657512,0.0256238185052,0.0250017450817,0.452345938375,0.0474264705882,0.0303687635575,0.0195227765727,0.608695652174,0.391304347826,0.390306122449,0.05,0.5,-0.372420634921,-0.5,-0.1875,1,0,0.5,0,6.48157712927643
367,13,1081,0.419960473893,0.999999998494,0.554216866635,10,10,13,0,4.54856614246,9,0,0,0,0,1,0,560,14700,2651.33333333,1,0,0,0,0,0,0,0,0.0222273490496,0.0222337588518,0.0222253635209,0.129640991591,0.803672536987,0.349485046544,0.118919588037,0.0268270120259,0.0101757631822,0.725,0.275,0.318866248694,0.1,1,-0.206565656566,-0.5,-0.05,0.5,0.25,0,0.25,6.72142570079064
528,7,129,0.711864400747,0.999999987342,0.784810116648,4,3,1,0,4.5503875969,6,0,0,1,0,0,0,3500,3500,3500,1,0,0,0,0,0,0,0,0.564903693194,0.152165577735,0.0333611031214,0.0334109934929,0.216158632457,0.157407407407,0.0203703703704,0.015503875969,0.031007751938,0.333333333333,0.666666666667,0.4,0.3,0.5,-0.154166666667,-0.25,-0.1,0,0,0.5,0,7.60090245954208
485,8,919,0.351893095377,0.999999998246,0.447368420268,6,4,20,0,4.61479869423,6,0,0,1,0,0,0,1400,4500,2433.33333333,0,1,0,0,0,0,0,0,0.214004666522,0.0333341156133,0.0333448827902,0.0333334091951,0.68598292588,0.384797192706,0.164624294897,0.0348204570185,0.00652883569097,0.842105263158,0.157894736842,0.319319534632,0.1,0.6,-0.193981481481,-0.3,-0.125,0,0,0.5,0,6.60123011872888
350,12,728,0.474198046758,0.999999997647,0.661176469033,9,6,1,1,4.93681318681,6,0,0,0,0,0,1,471,1600,978.75,0,0,0,1,0,0,0,0,0.0333334152407,0.0333334149156,0.866664127083,0.0333334012241,0.0333356415366,0.34863062108,0.0509497305416,0.0260989010989,0.0164835164835,0.612903225806,0.387096774194,0.289792663477,0.1,0.55,-0.260515873016,-0.5,-0.05,0.5,-0.5,0,0.5,6.52356230614951
102,10,353,0.434285713045,0.999999996212,0.477272725465,6,3,19,1,4.7790368272,10,0,0,0,0,0,1,1100,3300,1833.33333333,0,0,0,0,0,0,1,1,0.0200022765351,0.0200020243273,0.7050444882,0.0200008998942,0.234950311043,0.314197530864,0.0306236972904,0.0226628895184,0.00849858356941,0.727272727273,0.272727272727,0.243533549784,0.0333333333333,0.5,-0.37380952381,-0.8,-0.0714285714286,1,0,0.5,0,9.09380655572023
608,10,135,0.664122132335,0.999999987179,0.782051272025,3,2,1,0,4.47407407407,6,0,1,0,0,0,0,9200,9200,9200,0,0,0,0,1,0,0,0,0.0333373075079,0.701428722501,0.0333363593744,0.0334234175147,0.198474193102,0.391666666667,0.144444444444,0.0296296296296,0.037037037037,0.444444444444,0.555555555556,0.475,0.1,1,-0.245,-0.4,-0.166666666667,0.166666666667,-0.166666666667,0.333333333333,0.166666666667,6.82219739062049
478,11,130,0.734374994263,0.999999987805,0.841463404372,2,1,0,1,4.65384615385,5,0,0,0,0,0,0,3600,3600,3600,0,1,0,0,0,0,0,0,0.0400004004943,0.245210272725,0.239909237319,0.434879228741,0.0400008607209,0.630769230769,0.128846153846,0.0769230769231,0.0230769230769,0.769230769231,0.230769230769,0.336136363636,0.1,0.5,-0.483333333333,-0.8,-0.25,0.3,0.118181818182,0.2,0.118181818182,6.06378520868761
94,12,406,0.571428569996,0.999999996078,0.725490193233,10,1,1,1,4.77832512315,5,0,1,0,0,0,0,1100,1100,1100,1,0,0,0,0,0,0,0,0.0400010174797,0.500612674066,0.0400003950931,0.379385400705,0.0400005126567,0.510677083333,0.202959280303,0.0418719211823,0.00738916256158,0.85,0.15,0.489393939394,0.1,1,-0.475,-1,-0.125,0.5,0.136363636364,0,0.136363636364,6.90775527898214
617,9,221,0.643835613498,0.999999992593,0.785185179369,7,3,1,0,4.41176470588,6,0,0,0,0,0,1,663,1000,831.5,0,0,1,0,0,0,0,0,0.338562535566,0.0333365146937,0.560950093365,0.0338038360242,0.0333470203509,0.455822935235,0.0853906714201,0.0316742081448,0.027149321267,0.538461538462,0.461538461538,0.383766233766,0.136363636364,0.5,-0.205787037037,-0.3,-0.125,0,0,0.5,0,6.90775527898214
674,11,272,0.643122674189,0.999999993865,0.834355823102,7,3,1,0,4.69485294118,7,1,0,0,0,0,0,4000,4000,4000,0,1,0,0,0,0,0,0,0.0289816409088,0.0285840288993,0.0285809154018,0.0286602763072,0.885193138483,0.513461538462,0.233333333333,0.0294117647059,0.00735294117647,0.8,0.2,0.446041666667,0.16,0.8,-0.1875,-0.25,-0.125,0,0,0.5,0,6.90775527898214
23,12,288,0.581881531074,0.999999993939,0.739393934913,7,6,1,0,4.76736111111,8,0,0,1,0,0,0,812,3700,1753,0,1,0,0,0,0,0,0,0.693956287439,0.0259869432469,0.0250003589137,0.230054925422,0.0250014849786,0.459928833792,0.11410697888,0.0486111111111,0.0173611111111,0.736842105263,0.263157894737,0.268398268398,0.136363636364,0.7,-0.216111111111,-0.6,-0.1,0.55,0.168181818182,0.05,0.168181818182,6.60123011872888
469,5,293,0.632142854885,0.999999994737,0.715789469917,17,2,12,0,4.64505119454,5,0,0,0,0,0,0,4000,17300,10650,0,0,0,1,0,0,0,0,0.040001460038,0.0405089950804,0.040000169141,0.839488589843,0.0400007858973,0.556060606061,0.129966329966,0.0409556313993,0.0170648464164,0.705882352941,0.294117647059,0.358143939394,0.1,0.7,-0.331666666667,-0.5,-0.125,1,-0.5,0.5,0.5,6.69826805411541
191,12,543,0.596774192345,0.99999999711,0.705202310101,46,3,1,1,4.55248618785,9,0,0,0,0,0,0,1100,5400,3250,0,1,0,0,0,0,0,0,0.133344639961,0.0223811070447,0.378558405353,0.443493488784,0.0222223588578,0.509444444444,0.0918923611111,0.02394106814,0.0165745856354,0.590909090909,0.409090909091,0.483333333333,0.1,0.9,-0.338888888889,-0.8,-0.05,0.5,0.5,0,0.5,6.69579891705849
108,11,882,0.490104772421,0.999999998051,0.684210524982,14,6,1,0,4.68367346939,10,0,0,0,0,0,1,764,5900,3332,1,0,0,0,0,0,0,0,0.0200027153903,0.0200368010168,0.28701339201,0.0200681626136,0.652878928969,0.440464977965,0.158021820522,0.0498866213152,0.0113378684807,0.814814814815,0.185185185185,0.352317001181,0.0333333333333,1,-0.298333333333,-0.5,-0.125,0.357142857143,0,0.142857142857,0,7.00306545878646
233,8,566,0.535104363311,0.999999996855,0.716981129821,31,3,13,0,4.28445229682,9,0,0,0,0,0,0,3200,9300,6250,0,1,0,0,0,0,0,0,0.0222254550176,0.0233599774993,0.129428383088,0.802757511856,0.0222286725382,0.427857142857,0.0803571428571,0.0318021201413,0.0159010600707,0.666666666667,0.333333333333,0.340277777778,0.1,0.5,-0.309722222222,-0.5,-0.1,0,0,0.5,0,7.37775890822787
318,16,375,0.564032696011,0.999999996269,0.611940296224,32,7,21,0,5.07733333333,10,0,1,0,0,0,0,678,34700,8028,1,0,0,0,0,0,0,0,0.0200972562286,0.0202840802026,0.0200007649241,0.919552585788,0.020065312857,0.513547237077,0.241711229947,0.032,0,1,0,0.350757575758,0.1,0.8,0,0,0,0.6,0.5,0.1,0.5,6.25190388316589
545,14,299,0.612040131732,0.999999994118,0.782352936574,7,5,0,1,4.6889632107,10,0,0,0,0,1,0,1200,6000,2900,0,0,0,0,1,0,0,0,0.020024949214,0.020011701361,0.188474726315,0.0216730376121,0.749815585498,0.469039888683,0.150505050505,0.0635451505017,0.0200668896321,0.76,0.24,0.320422647528,0.0333333333333,0.5,-0.252314814815,-0.5,-0.125,0,0,0.5,0,6.62539236800796
80,11,411,0.514925371853,0.999999995595,0.6916299529,2,2,2,0,4.75669099757,4,0,0,0,0,0,1,924,989,956.5,1,0,0,0,0,0,0,0,0.0500013346351,0.0500006996916,0.799992753767,0.0500006697312,0.0500045421755,0.465559440559,0.0812062937063,0.029197080292,0.0194647201946,0.6,0.4,0.397474747475,0.1,0.8,-0.196875,-0.3,-0.075,0,0,0.5,0,6.77650699237218
318,10,183,0.660818709586,0.999999991525,0.737288129345,4,2,9,1,4.55191256831,7,0,0,0,0,0,0,64500,210300,137400,1,0,0,0,0,0,0,0,0.0285971434419,0.31887274863,0.0285722392694,0.595386016016,0.0285718526424,0.683974358974,0.0512820512821,0.0437158469945,0.016393442623,0.727272727273,0.272727272727,0.320833333333,0.0833333333333,0.8,-0.566666666667,-0.8,-0.4,0.9,-0.4,0.4,0.4,7.86326672400957
356,10,415,0.569682150196,0.999999996212,0.719696966971,8,0,1,0,5.12530120482,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0250002909111,0.0250002901027,0.899998526729,0.0250001013816,0.0250007908753,0.40911003725,0.102880297997,0.0578313253012,0.0289156626506,0.666666666667,0.333333333333,0.345438311688,0.1,0.6,-0.243650793651,-0.6,-0.05,0,0,0.5,0,6.5191472879404
675,10,179,0.699999995882,0.999999989474,0.884210517008,1,1,0,1,4.27932960894,8,0,0,1,0,0,0,6500,6500,6500,1,0,0,0,0,0,0,0,0.51318215238,0.0253039392915,0.142989522534,0.0254782217329,0.293046164062,0.582756132756,0.146248196248,0.0335195530726,0.0167597765363,0.666666666667,0.333333333333,0.377380952381,0.1,0.6,-0.218518518519,-0.4,-0.1,0.15,-0.05,0.35,0.05,7.24422751560335
726,7,935,0.449023860684,0.999999998366,0.573529410828,31,31,20,0,4.73048128342,5,0,0,0,0,1,0,396,28300,5335.6,0,0,0,0,0,1,0,1,0.0400005907247,0.0406850919895,0.240066000664,0.0400003679777,0.639247948644,0.514333200813,0.28713402244,0.0812834224599,0.0149732620321,0.844444444444,0.155555555556,0.423365800866,0.1,1,-0.230952380952,-0.5,-0.05,0.5,0.5,0,0.5,7.17011954344963
377,10,1622,0.423940149362,0.99999999894,0.625662777703,32,7,11,0,4.51356350185,5,0,1,0,0,0,0,718,5200,2902.57142857,0,0,0,0,1,0,0,0,0.0400146967213,0.463621097979,0.416134400418,0.0402227879391,0.0400070169424,0.519523850989,0.132155504138,0.059186189889,0.0283600493218,0.676056338028,0.323943661972,0.412799873737,0.1,1,-0.327234299517,-1,-0.05,0,0,0.5,0,8.68270762989381
85,13,229,0.583333330775,0.999999991667,0.758333327014,1,1,0,0,4.0480349345,5,0,1,0,0,0,0,1500,1500,1500,0,0,1,0,0,0,0,0,0.0400008694121,0.839587326952,0.04000031988,0.0404110499511,0.0400004338045,0.549554367201,0.127807486631,0.0698689956332,0.0131004366812,0.842105263158,0.157894736842,0.317045454545,0.1,0.8,-0.8,-1,-0.4,0.477272727273,0.318181818182,0.0227272727273,0.318181818182,8.97461803845511
310,6,428,0.532710279129,0.999999995935,0.743902436,9,8,0,3,4.63551401869,9,0,0,0,0,1,0,2400,14700,8550,0,1,0,0,0,0,0,0,0.0228127781383,0.0226688800131,0.132870313919,0.0222227292429,0.799425298687,0.369906015038,0.130870927318,0.0443925233645,0.00700934579439,0.863636363636,0.136363636364,0.31305764411,0.1,0.8,-0.158333333333,-0.25,-0.1,0.1,0.1,0.4,0.1,8.49699048409872
471,8,1239,0.36928104545,0.99999999841,0.588235293182,25,2,1,2,4.15496368039,9,1,0,0,0,0,0,2000,5800,3900,0,1,0,0,0,0,0,0,0.0226477228428,0.0222408869931,0.022250682605,0.0222970711328,0.910563636426,0.484590000643,0.156585782638,0.0322841000807,0.0129136400323,0.714285714286,0.285714285714,0.481266233766,0.05,1,-0.2546875,-0.5,-0.05,0.3,0,0.2,0,7.17011954344963
142,8,609,0.509212729465,0.999999997462,0.652284262304,10,0,2,0,4.77011494253,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0333334437972,0.0333334844733,0.866665779038,0.0333334021602,0.0333338905314,0.530615476802,-0.01722307824,0.0328407224959,0.0443349753695,0.425531914894,0.574468085106,0.350386363636,0.1,0.7,-0.244958847737,-0.8,-0.05,0,0,0.5,0,7.00306545878646
290,10,143,0.739436614511,0.999999987805,0.865853647977,6,4,0,2,4.65034965035,6,0,0,0,0,0,0,10300,95900,53100,1,0,0,0,0,0,0,0,0.151679603816,0.0333605108566,0.0334426255791,0.748183138887,0.0333341208607,0.606776556777,-0.152747252747,0.020979020979,0.048951048951,0.3,0.7,0.5,0.5,0.5,-0.526530612245,-0.8,-0.0714285714286,0.7,-0.15,0.2,0.15,8.85366542803745
626,11,126,0.68548386544,0.999999988372,0.7558139447,16,14,0,9,4.61111111111,7,0,0,0,0,0,1,1300,41500,7690.90909091,1,0,0,0,0,0,0,0,0.0285741470735,0.028996282089,0.170855281358,0.600636940257,0.170937349223,0.609090909091,0.463636363636,0.0634920634921,0,1,0,0.6125,0.1,1,0,0,0,0.9,0.6,0.4,0.6,8.16051824747751
88,13,932,0.451022604466,0.999999997854,0.723175964113,0,0,3,0,4.19206008584,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0333338539922,0.866414377823,0.0333335111043,0.0335846591201,0.0333335979607,0.492959401709,0.0248101204351,0.0289699570815,0.0214592274678,0.574468085106,0.425531914894,0.336377665544,0.0625,0.7,-0.340512820513,-1,-0.0769230769231,0.35,0.4,0.15,0.4,8.10167774745457
414,11,462,0.574279377884,0.999999996429,0.732142854528,9,2,0,10,4.66233766234,7,0,0,0,0,0,0,1100,14900,8000,0,0,1,0,0,0,0,0,0.0285718295911,0.46770311167,0.0285716333703,0.446581824088,0.0285716012808,0.586922902494,0.187789115646,0.0497835497835,0.0108225108225,0.821428571429,0.178571428571,0.409316770186,0.1,0.7,-0.4,-0.75,-0.2,0.4125,0.1,0.0875,0.1,7.00306545878646
294,12,609,0.445364237673,0.999999997253,0.587912086297,8,2,1,0,4.74548440066,9,0,0,0,0,0,1,1700,1700,1700,0,0,0,1,0,0,0,0,0.0222223888766,0.0222222785518,0.91110370588,0.0222224167799,0.0222292099118,0.316352201258,0.024876460018,0.0213464696223,0.0180623973727,0.541666666667,0.458333333333,0.288644688645,0.05,0.5,-0.216720779221,-0.9,-0.0714285714286,0.1,0,0.4,0,6.88243747099785
