timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
49,10,296,0.60824742059,0.999999994186,0.779069762912,6,2,2,0,4.59121621622,6,0,0,1,0,0,0,4900,12700,8800,0,0,0,1,0,0,0,0,0.866637539527,0.0333338192134,0.0333339060556,0.0333334233541,0.03336131185,0.418708827404,0.115793807642,0.0371621621622,0.0101351351351,0.785714285714,0.214285714286,0.294008264463,0.05,0.5,-0.190277777778,-0.25,-0.133333333333,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.62671774924903
33,10,565,0.54779411664,0.999999997135,0.713467046666,5,0,0,2,5.04424778761,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0666682032905,0.06666675664,0.733324186043,0.0666666886591,0.0666741653673,0.396794871795,-0.115064102564,0.0106194690265,0.0194690265487,0.352941176471,0.647058823529,0.272222222222,0.1,0.5,-0.411363636364,-0.8,-0.1,1,-0.8,0.5,0.8,7.09007683577609
261,13,177,0.543749996602,0.999999991379,0.594827581079,18,3,0,16,4.67231638418,8,0,0,0,0,0,0,3600,12200,7900,0,1,0,0,0,0,0,0,0.154925197336,0.0251830341936,0.27470668427,0.51996050191,0.0252245822904,0.505562289562,0.0904983164983,0.0395480225989,0.0395480225989,0.5,0.5,0.492337662338,0.136363636364,1,-0.355555555556,-1,-0.1,0.75,0.675,0.25,0.675,7.17011954344963
497,10,310,0.493506491904,0.999999995349,0.539534881211,4,3,17,0,4.78709677419,5,0,0,0,0,1,0,7500,7500,7500,0,0,0,1,0,0,0,0,0.239747349766,0.0400023535074,0.040001445877,0.0400009938344,0.640247857015,0.518474025974,0.226899350649,0.0645161290323,0.00967741935484,0.869565217391,0.130434782609,0.348409090909,0.136363636364,1,-0.225,-0.5,-0.05,0.9,0.4,0.4,0.4,7.43838353004431
260,11,905,0.399553570983,0.999999998081,0.554702494137,1,1,12,1,4.78563535912,6,0,0,0,0,0,1,583,583,583,0,0,1,0,0,0,0,0,0.0333336650775,0.0333337274439,0.866665066215,0.0333335473626,0.0333339939009,0.419114875024,0.148842369751,0.0441988950276,0.00994475138122,0.816326530612,0.183673469388,0.372471320346,0.136363636364,0.8,-0.328703703704,-0.8,-0.125,0,0,0.5,0,7.17011954344963
687,9,280,0.624999997768,0.999999993902,0.810975604811,7,1,0,1,5.18214285714,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0224963979514,0.202602962174,0.36393455101,0.0233971904188,0.387568898445,0.379828217759,0.0310568741603,0.0357142857143,0.0285714285714,0.555555555556,0.444444444444,0.342564935065,0.1,0.7,-0.328125,-0.4,-0.1,0,0,0.5,0,7.24422751560335
206,11,198,0.666666663194,0.999999993103,0.682758615981,13,3,6,0,5.0303030303,8,0,1,0,0,0,0,11800,11800,11800,1,0,0,0,0,0,0,0,0.0250017134191,0.0261444658839,0.568990027319,0.354862855329,0.0250009380486,0.2,0.2,0.010101010101,0.00505050505051,0.666666666667,0.333333333333,0.5,0.5,0.5,-0.4,-0.4,-0.4,0,0,0.5,0,7.17011954344963
421,9,274,0.560784311526,0.999999994565,0.624999996603,20,5,13,1,4.36496350365,9,0,1,0,0,0,0,1500,9800,5650,0,0,1,0,0,0,0,0,0.0230065214983,0.588555643994,0.0222767477959,0.0223907391593,0.343770347552,0.482525252525,0.157424242424,0.0255474452555,0.00729927007299,0.777777777778,0.222222222222,0.34329004329,0.136363636364,0.5,-0.333333333333,-0.5,-0.166666666667,0.244444444444,0.15,0.255555555556,0.15,6.68959926917897
592,10,712,0.43546099229,0.999999997468,0.63037974524,13,6,1,0,4.33988764045,7,0,0,0,1,0,0,813,9500,6071,0,0,0,0,0,0,1,1,0.722893461658,0.0285936142527,0.0286218333429,0.030729087358,0.189162003389,0.545709628755,0.280661157025,0.0533707865169,0.00842696629213,0.863636363636,0.136363636364,0.457097288676,0.1,1,-0.173611111111,-0.333333333333,-0.1,0.3,1,0.2,1,8.51719319141624
625,9,372,0.524079318629,0.999999996078,0.572549017363,11,2,24,0,4.42204301075,7,0,0,0,0,0,0,896,896,896,0,1,0,0,0,0,0,0,0.0285715735297,0.0285792205499,0.0285715154311,0.885693669879,0.02858402061,0.482131157131,0.32119018369,0.0860215053763,0.00806451612903,0.914285714286,0.0857142857143,0.428016774892,0.0333333333333,1,-0.5,-0.6,-0.4,1,0.5,0.5,0.5,7.64969262371151
16,8,219,0.574074071416,0.999999992188,0.695312494568,3,3,2,1,4.76255707763,8,0,0,0,0,1,0,4300,7900,6100,0,1,0,0,0,0,0,0,0.406070720928,0.0250243792792,0.0250522581177,0.0250498847477,0.518802756927,0.533041958042,0.22972027972,0.0365296803653,0.00456621004566,0.888888888889,0.111111111111,0.388920454545,0.136363636364,0.5,-0.125,-0.125,-0.125,0.4,0.4,0.1,0.4,7.97246601597457
609,13,420,0.516666665437,0.999999995536,0.72767856818,5,1,0,1,4.67857142857,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0400005671493,0.0400285289992,0.239803677312,0.640160911056,0.0400063154835,0.453074494949,0.213497474747,0.0380952380952,0.00714285714286,0.842105263158,0.157894736842,0.366079545455,0.1,0.5,-0.277777777778,-0.4,-0.1,0,0,0.5,0,8.61250337122056
191,11,646,0.465732086502,0.99999999734,0.627659572799,7,6,1,2,4.48761609907,10,0,0,0,0,1,0,1800,31500,11900,0,1,0,0,0,0,0,0,0.134132923768,0.331798159096,0.0200392689409,0.0211021600467,0.492927488148,0.428588263588,0.203468013468,0.0371517027864,0.00928792569659,0.8,0.2,0.45303030303,0.05,1,-0.152777777778,-0.291666666667,-0.05,0,0,0.5,0,7.24422751560335
30,11,716,0.442253520504,0.999999997802,0.564835163594,7,1,1,1,5.00837988827,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0333335202923,0.0333334657319,0.866664835091,0.0333334586689,0.0333347202154,0.465827583269,0.140134381123,0.0251396648045,0.0139664804469,0.642857142857,0.357142857143,0.438095238095,0.1,1,-0.175993589744,-0.3,-0.05,0.516666666667,0.1,0.0166666666667,0.1,6.33150184989369
140,15,460,0.524122805868,0.99999999635,0.686131384357,3,1,2,0,4.42173913043,8,0,0,0,0,1,0,10100,10100,10100,0,0,0,1,0,0,0,0,0.286767578673,0.0250016419764,0.14502272537,0.0250005279767,0.518207526003,0.548212965896,0.236516735297,0.0608695652174,0.0130434782609,0.823529411765,0.176470588235,0.435018552876,0.1,1,-0.297222222222,-0.5,-0.05,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,6.56103066589657
216,9,209,0.547738690715,0.999999992126,0.637795270569,17,3,13,1,5.17703349282,9,0,0,0,0,0,0,762,3500,2131,0,0,0,0,1,0,0,0,0.188204951054,0.0222536152864,0.0222278225239,0.744991356985,0.0223222541505,0.5925,0.3715625,0.0287081339713,0.00478468899522,0.857142857143,0.142857142857,0.526666666667,0.16,1,-0.1875,-0.1875,-0.1875,0.616666666667,0.133333333333,0.116666666667,0.133333333333,7.09007683577609
566,10,1182,0.378748928553,0.999999998626,0.512362636659,27,9,12,0,4.60321489002,7,0,0,0,0,1,0,737,5200,2607.4,0,0,0,0,1,0,0,0,0.174354629672,0.0285736531619,0.316739760581,0.0285721288704,0.451759827715,0.540504232308,0.252059698606,0.0592216582064,0.00761421319797,0.886075949367,0.113924050633,0.387552566481,0.1,1,-0.239043209877,-0.6,-0.1,0,0,0.5,0,7.69621263934641
290,9,488,0.552795029911,0.999999997085,0.664723030132,38,7,29,0,5.2868852459,5,0,0,0,0,0,1,1800,30700,8766.66666667,1,0,0,0,0,0,0,0,0.0417541422105,0.0401353717815,0.837809883104,0.04029649597,0.0400041069341,0.263565716691,0.0426797739298,0.0184426229508,0.0122950819672,0.6,0.4,0.269985569986,0.136363636364,0.5,-0.234259259259,-0.5,-0.1,0.266666666667,0.225,0.233333333333,0.225,7.37775890822787
60,8,0,0,0,0,0,0,13,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0250012846689,0.025000789544,0.899996402002,0.0250004727319,0.0250010510528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,7.09007683577609
679,8,1286,0.336193447476,0.999999998469,0.52526799307,6,3,1,0,4.24805598756,8,1,0,0,0,0,0,1100,5100,3100,0,0,0,1,0,0,0,0,0.726111153014,0.0250074620741,0.0250101339799,0.0253357106504,0.198535540281,0.471785033625,0.117078024177,0.0505443234837,0.0186625194401,0.730337078652,0.269662921348,0.34624958375,0.05,1,-0.283234126984,-0.5,-0.1,0,0,0.5,0,6.79122146272619
653,9,699,0.492109038031,0.999999997561,0.690243900756,9,4,1,0,4.61516452074,5,1,0,0,0,0,0,1900,6500,4200,0,1,0,0,0,0,0,0,0.838082544176,0.040006298672,0.0410769091138,0.0401552422701,0.0406790057683,0.388911551412,0.118792087542,0.068669527897,0.0214592274678,0.761904761905,0.238095238095,0.317487373737,0.0333333333333,0.8,-0.374907407407,-1,-0.155555555556,0.260606060606,0.0848484848485,0.239393939394,0.0848484848485,8.49699048409872
686,10,134,0.774436084403,0.9999999875,0.937499988281,5,3,0,1,4.85074626866,4,0,0,0,0,0,0,717,1600,1158.5,0,0,0,1,0,0,0,0,0.0501383534587,0.0502492606559,0.0500473031863,0.799555542864,0.0500095398352,0.37,0.18,0.0671641791045,0.0149253731343,0.818181818182,0.181818181818,0.36962962963,0.0333333333333,0.7,-0.133333333333,-0.166666666667,-0.1,0,0,0.5,0,7.09007683577609
311,8,298,0.567114092057,0.999999994286,0.748571424294,3,2,0,0,4.85906040268,10,0,0,0,0,0,1,11800,11800,11800,1,0,0,0,0,0,0,0,0.0200008268613,0.0200024787435,0.466309028667,0.0200007166387,0.47368694909,0.368964858671,0.0418449197861,0.0201342281879,0.010067114094,0.666666666667,0.333333333333,0.297727272727,0.1,0.5,-0.325,-0.8,-0.05,0,0,0.5,0,7.43838353004431
24,14,1046,0.470472440482,0.999999998296,0.688245313989,12,1,1,0,4.68355640535,7,0,0,0,0,0,1,7100,7100,7100,1,0,0,0,0,0,0,0,0.0285758523527,0.0288862838605,0.252038880883,0.028675731309,0.661823251595,0.411805555556,0.0171254208754,0.0219885277247,0.0210325047801,0.511111111111,0.488888888889,0.391798418972,0.05,0.8,-0.328787878788,-1,-0.1,0.133333333333,0,0.366666666667,0,6.46769872610435
73,9,785,0.469755469151,0.999999997748,0.680180178648,4,3,1,1,4.44713375796,6,0,0,0,0,1,0,690,9000,4845,1,0,0,0,0,0,0,0,0.200143769082,0.20015718891,0.0333346457807,0.033333575054,0.533030821174,0.443566715543,0.134132802681,0.0433121019108,0.0114649681529,0.790697674419,0.209302325581,0.342683346066,0.0333333333333,0.9,-0.330555555556,-1,-0.05,0,0,0.5,0,6.90775527898214
718,9,1549,0.365422396617,0.999999998747,0.580200500526,13,1,1,0,4.49709489994,9,0,0,0,0,1,0,1400,1400,1400,0,0,0,0,0,0,1,1,0.256298797447,0.0222871866658,0.0222369824503,0.022245563194,0.676931470242,0.524990555804,0.246591322088,0.0619754680439,0.0142027114267,0.813559322034,0.186440677966,0.451411661255,0.05,1,-0.282702020202,-0.7,-0.05,0.4,0,0.1,0,7.86326672400957
158,9,500,0.519668735984,0.999999997135,0.618911173012,38,3,15,0,4.694,9,1,0,0,0,0,0,3800,3800,3800,0,0,0,0,0,0,1,1,0.0227186800653,0.134873205349,0.0222499345833,0.466482792592,0.353675387411,0.469704861111,0.209722222222,0.052,0.022,0.702702702703,0.297297297297,0.467307692308,0.1,1,-0.180303030303,-0.3125,-0.05,0,0,0.5,0,8.00636756765025
259,14,403,0.561224488364,0.999999995816,0.761506272964,1,1,2,0,4.73200992556,3,0,0,1,0,0,0,13800,13800,13800,0,0,0,1,0,0,0,0,0.733331806299,0.0666671647557,0.0666673668329,0.0666666705726,0.0666669915396,0.426978114478,0.0727693602694,0.0397022332506,0.0272952853598,0.592592592593,0.407407407407,0.400189393939,0.1,0.8,-0.362121212121,-0.8,-0.166666666667,0,0,0.5,0,7.60090245954208
285,13,652,0.52180685277,0.999999997423,0.695876286866,13,4,1,0,5.13496932515,7,0,0,0,0,0,1,1000,3400,1750,0,0,0,0,0,1,0,1,0.0285758784101,0.0290440984481,0.884797473261,0.0290101219405,0.0285724279402,0.417648809524,0.136339285714,0.0306748466258,0.00920245398773,0.769230769231,0.230769230769,0.4525,0.1,1,-0.266071428571,-0.8,-0.0714285714286,0,0,0.5,0,7.09007683577609
102,11,906,0.416957026229,0.999999998239,0.529929576532,20,2,1,1,4.97240618102,4,0,0,0,0,0,1,744,1200,972,0,0,0,0,0,0,1,1,0.0500002014626,0.0500000466064,0.799996122951,0.0500001492118,0.0500034797677,0.246411685241,-0.0254052684904,0.00993377483444,0.0176600441501,0.36,0.64,0.234920634921,0.1,0.5,-0.198090277778,-0.5,-0.05,0,0,0.5,0,7.3132203870903
104,13,328,0.503124998428,0.999999994949,0.63636363315,3,1,1,0,4.80182926829,7,0,0,0,0,0,1,727,727,727,0,0,0,0,1,0,0,0,0.0287306074855,0.02857417226,0.391122353305,0.0285937454707,0.522979121479,0.351785714286,0.0785714285714,0.0121951219512,0.00609756097561,0.666666666667,0.333333333333,0.216666666667,0.1,0.5,-0.119047619048,-0.166666666667,-0.0714285714286,0,0,0.5,0,6.26149168432104
672,9,204,0.628140700361,0.999999992537,0.701492532078,5,4,12,1,4.53921568627,4,0,0,0,1,0,0,4600,12300,7166.66666667,0,0,0,1,0,0,0,0,0.550901032265,0.0500105618469,0.0502232908594,0.0502182336335,0.298646881395,0.437854737855,0.138257575758,0.0686274509804,0,1,0,0.207386363636,0.0625,0.8,0,0,0,0.1,0,0.4,0,8.47637119689598
421,11,503,0.471458772788,0.999999996564,0.60824742059,6,5,8,1,4.16699801193,7,0,0,0,0,1,0,867,9000,3722.33333333,0,0,1,0,0,0,0,0,0.0285724990057,0.0285721163748,0.0285721477136,0.0285717130883,0.885711523818,0.349830117799,0.186125202922,0.0337972166998,0.00397614314115,0.894736842105,0.105263157895,0.397412146677,0.0625,0.7,-0.4,-0.6,-0.2,0.3,0,0.2,0,7.37775890822787
135,15,221,0.601851849066,0.999999991379,0.784482751858,2,2,0,1,3.93212669683,7,0,1,0,0,0,0,485,1600,1042.5,0,1,0,0,0,0,0,0,0.0285968345908,0.0296573848615,0.0285725380321,0.884593969561,0.0285792729543,0.648245614035,0.101315789474,0.0407239819005,0.0180995475113,0.692307692308,0.307692307692,0.530555555556,0.2,1,-0.6625,-0.875,-0.1,0.2,0.2,0.3,0.2,8.13153071060425
139,9,188,0.609625665189,0.999999991304,0.76521738465,9,5,3,0,4.62234042553,7,0,0,0,0,1,0,26700,26700,26700,0,0,0,0,1,0,0,0,0.0285730718674,0.0288615485109,0.168033223289,0.171408770047,0.603123386286,0.416351010101,0.209974747475,0.0425531914894,0.0106382978723,0.8,0.2,0.408712121212,0.0333333333333,1,-0.075,-0.1,-0.05,0,0,0.5,0,7.3132203870903
676,7,296,0.683999997264,0.999999994186,0.755813949094,20,3,17,0,4,10,0,0,0,0,1,0,1400,1800,1600,0,0,0,0,0,0,1,1,0.0201203735241,0.0200239324074,0.0200082482284,0.135284537169,0.804562908671,0.47473155929,-0.0138509570495,0.0304054054054,0.0236486486486,0.5625,0.4375,0.307671957672,0.1,0.7,-0.381150793651,-1,-0.1,0,0,0.5,0,8.88183630500415
109,14,124,0.770491796963,0.999999986301,0.890410946707,2,1,0,1,4.48387096774,10,0,1,0,0,0,0,741,741,741,0,0,0,0,0,0,1,1,0.0200137421937,0.360792673418,0.0200004367929,0.57918894218,0.0200042054148,0.620512820513,0.1875,0.0887096774194,0.0241935483871,0.785714285714,0.214285714286,0.363636363636,0.1,0.8,-0.416666666667,-0.7,-0.05,0.288888888889,-0.155555555556,0.211111111111,0.155555555556,8.24275634571448
632,7,431,0.517401390911,0.999999996154,0.661538458994,5,5,1,0,4.66357308585,7,0,0,0,0,1,0,1900,5400,3325,0,1,0,0,0,0,0,0,0.172704023949,0.028582582204,0.0286684056729,0.0286230141483,0.741421974026,0.360296312883,0.177937005523,0.0417633410673,0.0116009280742,0.782608695652,0.217391304348,0.32702020202,0.0333333333333,0.8,-0.135238095238,-0.2,-0.0714285714286,0,0,0.5,0,6.5206211275587
287,14,1005,0.428278688086,0.999999998342,0.562189053794,13,2,3,2,4.53830845771,6,0,1,0,0,0,0,596,596,596,0,0,0,1,0,0,0,0,0.0333365343058,0.68180390241,0.0333904877686,0.218135706367,0.0333333691489,0.468566618567,0.205449403725,0.0487562189055,0.0119402985075,0.803278688525,0.196721311475,0.437971552257,0.0333333333333,1,-0.280125661376,-0.714285714286,-0.1,0.2,0.1,0.3,0.1,9.85744361403472
661,6,2536,0.385135134982,0.999999999336,0.579296615409,29,5,11,1,4.69676656151,8,0,0,1,0,0,0,7900,32000,17075,1,0,0,0,0,0,0,0,0.89985654142,0.0250141492363,0.0250075242015,0.0250222124282,0.0250995727145,0.486290241062,0.136034602735,0.0461356466877,0.0141955835962,0.764705882353,0.235294117647,0.348333055833,0.0333333333333,1,-0.259198633157,-0.7,-0.05,0,0,0.5,0,7.9373746961633
620,10,171,0.701754381861,0.999999989474,0.905263148366,7,1,0,0,4.36842105263,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0250002409024,0.199858895206,0.0251785710095,0.724358696907,0.025603595975,0.505661005661,0.25526973027,0.093567251462,0.0116959064327,0.888888888889,0.111111111111,0.439813311688,0.136363636364,1,-0.2,-0.3,-0.1,0,0,0.5,0,7.49554194388426
185,16,664,0.514548238109,0.999999997506,0.688279300029,11,6,1,0,4.82228915663,8,0,0,0,0,1,0,363,3400,1992.6,1,0,0,0,0,0,0,0,0.025167924334,0.0250008594048,0.0250053395561,0.0250002638179,0.899825612887,0.386837121212,0.117613636364,0.039156626506,0.0105421686747,0.787878787879,0.212121212121,0.340821678322,0.1,0.5,-0.203571428571,-0.5,-0.05,0,0,0.5,0,6.75693238924755
253,11,445,0.507109003538,0.999999995918,0.710204078734,7,1,2,0,5.0808988764,9,0,0,0,0,0,1,3800,3800,3800,0,0,1,0,0,0,0,0,0.0222250695883,0.0222245593288,0.5509429902,0.0222236202159,0.382383760667,0.450359110586,0.176033057851,0.0269662921348,0.0112359550562,0.705882352941,0.294117647059,0.412310606061,0.136363636364,0.85,-0.165,-0.4,-0.1,0,0,0.5,0,6.69208374250663
192,9,384,0.591780820296,0.999999995918,0.697959180825,16,7,10,0,4.71875,5,0,1,0,0,0,0,1100,20700,5220,1,0,0,0,0,0,0,0,0.0400040865061,0.381017754259,0.498165472035,0.0408126584444,0.0400000287558,0.425925925926,0.0800512566138,0.0208333333333,0.015625,0.571428571429,0.428571428571,0.460119047619,0.214285714286,0.8,-0.293287037037,-0.5,-0.155555555556,0,0,0.5,0,7.43838353004431
177,10,417,0.532828281483,0.999999995595,0.718061670846,4,1,3,0,4.73860911271,9,0,0,0,0,0,1,10300,10300,10300,0,1,0,0,0,0,0,0,0.680259087407,0.0222287050627,0.251657748643,0.0230601209508,0.0227943379362,0.49243902439,0.0766666666667,0.0359712230216,0.0215827338129,0.625,0.375,0.400666666667,0.05,0.9,-0.296296296296,-0.6,-0.15,0.5,0.5,0,0.5,7.24422751560335
301,9,280,0.508960571652,0.999999994186,0.622093019639,6,2,2,1,4.79285714286,7,0,0,0,0,1,0,8300,8300,8300,0,0,0,1,0,0,0,0,0.0287141052337,0.0285807017234,0.332349381819,0.0285760040294,0.581779807194,0.530608028335,0.230578512397,0.025,0.00357142857143,0.875,0.125,0.390909090909,0.136363636364,0.5,-0.2,-0.2,-0.2,0,0,0.5,0,7.90100705199242
164,11,391,0.561855668655,0.999999995918,0.718367344007,7,6,1,0,4.90281329923,7,1,0,0,0,0,0,960,4100,2615,1,0,0,0,0,0,0,0,0.368870717934,0.171084279661,0.028616516948,0.0286651127204,0.402763372736,0.450427072927,0.226292041292,0.0537084398977,0.00511508951407,0.913043478261,0.0869565217391,0.291168831169,0.1,0.8,-0.119047619048,-0.166666666667,-0.0714285714286,0.5,0.5,0,0.5,7.3132203870903
336,11,521,0.532692306668,0.999999996454,0.741134749145,6,1,2,0,4.05182341651,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0250029532593,0.210208235746,0.0250019719641,0.71478219452,0.0250046445105,0.490909090909,0.246242025518,0.0518234165067,0.00959692898273,0.84375,0.15625,0.400729517396,0.1,0.8,-0.251785714286,-0.5,-0.0714285714286,0,0,0.5,0,6.66057514983969
714,9,206,0.661764702638,0.999999992063,0.825396818846,6,5,0,1,4.4854368932,9,0,0,0,0,0,0,371,4200,2123.66666667,0,0,0,1,0,0,0,0,0.022253908172,0.0223043608066,0.0222318801417,0.910985701617,0.0222241492625,0.597802197802,0.201098901099,0.0388349514563,0.0145631067961,0.727272727273,0.272727272727,0.376785714286,0.1,0.7,-0.1,-0.1,-0.1,0.8,0.475,0.3,0.475,6.26720054854136
215,13,626,0.486754966082,0.999999997416,0.638242892408,6,1,1,1,4.68690095847,7,0,1,0,0,0,0,85,85,85,0,0,0,0,0,1,0,1,0.314371187963,0.0301146050215,0.171350557687,0.455586827069,0.0285768222589,0.420896464646,0.136174242424,0.038338658147,0.00958466453674,0.8,0.2,0.261553030303,0.05,1,-0.2125,-0.5,-0.05,0.6,-0.1,0.1,0.1,8.16051824747751
106,12,1149,0.441774491274,0.999999998457,0.617283949665,31,12,10,2,4.35161009574,8,0,0,0,0,1,0,1700,17600,6512.5,0,0,1,0,0,0,0,0,0.0250254321363,0.0250007009504,0.0250051814176,0.0250001521924,0.899968533303,0.397401094276,0.0993662442881,0.0409051348999,0.0217580504787,0.652777777778,0.347222222222,0.382984480059,0.0333333333333,1,-0.220873015873,-0.5,-0.025,0,0,0.5,0,9.22029070282935
72,10,360,0.607843135552,0.999999995283,0.764150939792,8,8,1,0,4.75555555556,5,0,0,0,0,1,0,1300,13900,7871.42857143,0,1,0,0,0,0,0,0,0.0402765244323,0.0400595127722,0.0400015873023,0.300673074953,0.57898930054,0.511484962406,0.219718045113,0.0722222222222,0.0138888888889,0.838709677419,0.161290322581,0.366639194139,0.05,0.8,-0.216666666667,-0.4,-0.05,0,0,0.5,0,6.4831073514572
485,8,315,0.576923075074,0.999999994286,0.731428567249,3,2,1,0,4.62857142857,7,0,0,0,0,1,0,2500,2500,2500,0,1,0,0,0,0,0,0,0.598562507248,0.0289776758519,0.0287238247788,0.0285763469071,0.315159645214,0.44525462963,0.175578703704,0.0634920634921,0.0253968253968,0.714285714286,0.285714285714,0.428214285714,0.1,0.75,-0.228645833333,-0.5,-0.1,0,0,0.5,0,6.90575327631146
582,10,248,0.651821859709,0.999999993464,0.810457511043,10,5,0,0,4.6935483871,7,0,0,0,0,0,1,732,3100,1916,0,0,1,0,0,0,0,0,0.0307350099829,0.0286304215269,0.882842273065,0.0287277354581,0.0290645599671,0.329015151515,0.0104545454545,0.0362903225806,0.0161290322581,0.692307692308,0.307692307692,0.152861952862,0.0333333333333,0.6,-0.291666666667,-0.4,-0.166666666667,0,0,0.5,0,8.63052187672324
630,10,350,0.63823529224,0.999999995392,0.774193544819,6,3,1,0,4.58857142857,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0333373680766,0.0342152563293,0.0333967519493,0.865717267575,0.0333333560698,0.593217893218,0.137012987013,0.0485714285714,0.0142857142857,0.772727272727,0.227272727273,0.372605042017,0.1,0.7,-0.573333333333,-1,-0.4,0,0,0.5,0,6.77764659363512
369,10,899,0.442329226828,0.999999998088,0.611854683343,12,0,1,0,4.48832035595,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.839999896632,0.0400000517119,0.0400000240934,0.0400000129884,0.0400000145748,0.513538633388,0.202950232498,0.06340378198,0.0166852057842,0.791666666667,0.208333333333,0.350961494646,0.0333333333333,0.8,-0.229551282051,-0.5,-0.1,0,0,0.5,0,9.503009985939
216,11,731,0.452413792479,0.99999999768,0.628770300165,4,3,1,1,5.36525307798,8,0,0,0,0,0,1,988,2700,1962.66666667,0,0,0,0,1,0,0,0,0.0250019973122,0.025001245937,0.650663590896,0.0250005757945,0.27433259006,0.411659663866,0.0954258976318,0.0355677154583,0.0136798905609,0.722222222222,0.277777777778,0.295835414585,0.05,0.8,-0.2925,-0.5,-0.1,0.9,0.6,0.4,0.6,7.09007683577609
650,8,501,0.439121755611,0.999999996337,0.589743587583,9,7,11,0,4.25548902196,4,0,0,0,0,1,0,5000,10800,8233.33333333,0,0,0,0,1,0,0,0,0.299495708701,0.0500166504388,0.0501632733296,0.0500898194598,0.550234548071,0.389773040969,0.095322008909,0.0538922155689,0.0199600798403,0.72972972973,0.27027027027,0.260533910534,0.1,0.6,-0.216388888889,-0.666666666667,-0.1,0,0,0.5,0,8.69951474821019
268,10,272,0.623574142116,0.999999993789,0.763975150534,6,4,1,0,4.83823529412,9,0,0,1,0,0,0,867,4400,2080.33333333,0,1,0,0,0,0,0,0,0.694066154216,0.0222257307077,0.0222244870719,0.239085503133,0.0223981248705,0.414702581369,0.126648428732,0.0367647058824,0.0220588235294,0.625,0.375,0.323522727273,0.0625,0.6,-0.150925925926,-0.3,-0.05,0,0,0.5,0,6.90775527898214
695,13,244,0.663900412183,0.999999992958,0.838028163112,4,2,1,0,4.79508196721,5,0,0,1,0,0,0,632,3100,1866,0,1,0,0,0,0,0,0,0.839998547577,0.0400003371315,0.0400007940195,0.0400001821675,0.0400001391044,0.48093270366,0.0786304604486,0.0450819672131,0.00819672131148,0.846153846154,0.153846153846,0.248170011806,0.1,0.5,-0.5,-0.7,-0.3,0.613636363636,0.159090909091,0.113636363636,0.159090909091,6.73696695800186
691,10,224,0.69955156637,0.999999992857,0.835714279745,6,2,0,0,5.03571428571,9,0,0,0,0,1,0,2300,2300,2300,0,0,0,0,0,1,0,1,0.0222482098766,0.0225895336526,0.0222482568148,0.0226286727688,0.910285326887,0.406932773109,0.203641456583,0.0580357142857,0.00446428571429,0.928571428571,0.0714285714286,0.275641025641,0.05,0.5,-0.0714285714286,-0.0714285714286,-0.0714285714286,0.125,0,0.375,0,8.76405326934776
589,13,383,0.54761904617,0.999999995475,0.719457010319,8,8,1,0,4.63707571802,10,0,0,1,0,0,0,720,3000,1490.33333333,0,0,1,0,0,0,0,0,0.493377083268,0.219480381453,0.0200006833376,0.0201919006067,0.246949951335,0.473136416429,0.112530355823,0.0574412532637,0.023498694517,0.709677419355,0.290322580645,0.344564147973,0.1,0.6,-0.218518518519,-0.5,-0.125,0,0,0.5,0,6.52502965784346
